coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,date
FUNToken,FUN,2.652593355891935e-07,0.8961201501877347,0.5249386753883891,0.10588463027487414,1.4729135332166254e-05,6.447591119776715e-05,2022-03-16
THORChain (ERC20),RUNE,0.00017347097463068898,0.9687108886107635,0.4709730171708912,0.2555168408826945,3.173542731258512e-05,6.446343071522324e-05,2022-03-16
TrueFi,TRU,4.371128862149446e-06,0.9123904881101377,0.5216680294358135,0.12137049941927988,0.00016668385525787273,6.437466529663036e-05,2022-03-16
agEUR,AGEUR,2.668784222041003e-05,0.8848560700876096,0.5306623058053965,0.11014324428958573,6.579589254520386e-05,6.435650706436126e-05,2022-03-16
sETH2,SETH2,0.06648839188036022,0.9148936170212766,0.5568274734260016,0.1211769260549748,3.4001468049148125e-07,6.320097159492755e-05,2022-03-16
Maple,MPL,0.0006157613058438105,0.8748435544430538,0.5126737530662305,0.13782423538521096,5.189962207460108e-05,6.300998219711313e-05,2022-03-16
Spookyswap,BOO,0.00031127728737290124,0.916145181476846,0.5053147996729355,0.08691444057297713,8.846563796708247e-05,6.28665822902999e-05,2022-03-16
AIOZ Network,AIOZ,5.759624509726349e-06,0.9399249061326659,0.7628781684382665,0.1546651180797522,0.00023673874722831244,6.241855036361938e-05,2022-03-16
Tomb Shares,TSHARE,0.07085549334050074,0.9349186483103881,0.5911692559280457,0.040069686411149816,0.00018314270584831091,6.169071465219529e-05,2022-03-16
Beefy.Finance,BIFI,0.03531844782535496,0.8961201501877347,0.5666394112837285,0.09659310878823071,2.4679257152958817e-05,6.0860968101173645e-05,2022-03-16
TitanSwap,TITAN,2.7415692463766782e-05,0.8811013767209012,0.526573998364677,0.09407665505226478,4.2641189584767506e-07,6.0222888772831475e-05,2022-03-16
Phantasma,SOUL,2.620260872483886e-05,0.916145181476846,0.6345053147996729,0.10336817653890822,4.768018424811146e-05,5.9675708851630714e-05,2022-03-16
Tornado Cash,TORN,0.0011623768386047333,0.9098873591989988,0.5331152902698282,0.09427022841656986,0.00017426939482061786,5.952231553829938e-05,2022-03-16
Alchemix,ALCX,0.0023082557383960517,0.916145181476846,0.4938675388389206,0.08381726674409598,0.00014811960956766527,5.9124733884369885e-05,2022-03-16
DODO,DODO,9.503273713082263e-06,0.9224030037546934,0.5805396565821749,0.10801393728222994,0.0009295742253426041,5.892694175373676e-05,2022-03-16
Hoo Token,HOO,3.251064416726407e-05,0.8785982478097623,0.5682747342600163,0.10530391018195895,0.0001445822123227022,5.8913809219136344e-05,2022-03-16
BTC Standard Hashrate Token,BTCST,0.00037314455805822545,0.9211514392991239,0.5461978740801308,0.09252806813782422,0.00018590457838486713,5.7912593595501634e-05,2022-03-16
KardiaChain,KAI,8.032081874175847e-07,0.8873591989987485,0.5380212591986917,0.12582268679829653,6.27111234869435e-05,5.776404041561736e-05,2022-03-16
Klever,KLV,5.128379759746524e-07,0.9148936170212766,0.5560098119378577,0.1184668989547038,7.645487812573049e-05,5.697511155014845e-05,2022-03-16
Orion Protocol,ORN,7.59390420208838e-05,0.9637046307884857,0.5846279640228944,0.11227255129694151,0.00018316188252204873,5.521571273301335e-05,2022-03-16
BENQI Liquid Staked AVAX,SAVAX,0.0017783807612323339,0.9249061326658323,0.5576451349141455,0.10859465737514515,4.004662532772581e-06,5.5177468462395046e-05,2022-03-16
PlatON Network,LAT,1.1017487006781778e-06,0.8948685857321652,0.5363859362224038,0.0967866821525358,7.232550680109859e-05,5.4978815519956105e-05,2022-03-16
Hathor,HTR,1.1635826402767997e-05,0.9461827284105132,0.5666394112837285,0.11285327138985674,5.849670853359313e-05,5.486386363922851e-05,2022-03-16
Kava Swap,SWP,4.391363131318656e-05,0.869837296620776,0.5175797219950939,0.11188540456833138,3.1940105077826346e-05,5.44046617773192e-05,2022-03-16
Proton,XPR,2.6635507225491634e-07,0.9086357947434294,0.5118560915780866,0.09504452187379014,8.479341714105184e-05,5.3437646670640115e-05,2022-03-16
Utrust,UTK,5.66182569869398e-06,0.9036295369211514,0.5192150449713818,0.10665892373209446,0.00010534275062594075,5.334284783756397e-05,2022-03-16
Regen,REGEN,2.093265756116383e-05,0.9036295369211514,0.5576451349141455,0.10840108401084009,1.9537423045753566e-06,5.249323689434672e-05,2022-03-16
My Neighbor Alice,ALICE,0.0001472683658698458,0.9211514392991239,0.5748160261651676,0.10762679055361979,0.0017139908863681745,5.071535639619511e-05,2022-03-16
BakerySwap,BAKE,1.3305806001125738e-05,0.9148936170212766,0.5551921504497137,0.10704607046070458,0.00019009534613477843,5.042638522344771e-05,2022-03-16
QuarkChain,QKC,3.792734582130394e-07,0.8923654568210263,0.5331152902698282,0.10433604336043358,3.9289086302518615e-05,4.881754728798348e-05,2022-03-16
Hydra,HYDRA,0.0002166567557365231,0.8873591989987485,0.4554374488961569,0.10723964382500965,7.680249201628482e-06,4.871868279435741e-05,2022-03-16
TomoChain,TOMO,2.838615945490912e-05,0.9061326658322904,0.5658217497955845,0.11556329849012772,8.977365627117931e-05,4.815909842039798e-05,2022-03-16
Pylon Protocol,MINE,1.2993082876911044e-06,0.8948685857321652,0.5658217497955845,0.1260162601626016,1.7716691945339864e-05,4.770563100839272e-05,2022-03-16
Ellipsis,EPS,3.996504341893724e-06,0.8986232790988735,0.5576451349141455,0.11614401858304295,0.00014083511443935867,4.7499331273654776e-05,2022-03-16
Venus,XVS,0.00020670946907731412,0.902377972465582,0.5339329517579721,0.10588463027487414,0.00013411005691007664,4.7261957263639227e-05,2022-03-16
Railgun,RAIL,4.318578106982981e-05,0.8973717146433041,0.5739983646770236,0.10007742934572203,7.748946916728843e-06,4.712900436477474e-05,2022-03-16
Seedify.fund,SFUND,0.000105053051755154,0.9011264080100125,0.5551921504497137,0.0768486256291134,5.942402412305339e-05,4.7121731278199845e-05,2022-03-16
Hermez Network,HEZ,0.00014775359936541695,0.8923654568210263,0.5306623058053965,0.11072396438250093,1.8265479672450643e-06,4.689943951575207e-05,2022-03-16
Alpine F1 Team Fan Token,ALPINE,0.00021253227102416817,0.8848560700876096,0.5682747342600163,0.440572977158343,0.002649900318337232,4.400935021663257e-05,2022-03-16
ICHI,ICHI,0.0005504974006894882,0.9098873591989988,0.5682747342600163,0.13375919473480447,1.5710390710493002e-05,4.3340647637162515e-05,2022-03-16
JasmyCoin,JASMY,5.151168399556974e-07,0.8873591989987485,0.7350776778413737,0.2847464188927603,0.008289668185749707,4.3294186995176135e-05,2022-03-16
CRYPTO20,C20,7.132932381295767e-05,0.8886107634543179,0.48977923139820106,0.10588463027487414,9.165001871223835e-07,4.279419322052267e-05,2022-03-16
Decentral Games Governance,XDG,7.803282423023447e-06,0.8936170212765958,0.5388389206868356,0.10840108401084009,2.0983699816672984e-06,4.2639217456745884e-05,2022-03-16
Metal,MTL,3.68777456274046e-05,0.9111389236545683,0.5519215044971381,0.10665892373209446,0.00021563710482689553,4.165556213622175e-05,2022-03-16
Wilder World,WILD,2.838615945490912e-05,0.9624530663329162,0.526573998364677,0.08343012001548585,8.174603482925064e-05,4.0404111871101346e-05,2022-03-16
Wrapped Centrifuge,WCFG,1.1791731924895013e-05,0.886107634543179,0.5453802125919869,0.10646535036778937,2.9381909184029995e-05,4.0288947364703156e-05,2022-03-16
Bitcoin Diamond,BCD,1.2512982992712e-05,0.8911138923654569,0.5486508585445625,0.1049167634533488,1.4217371876133434e-05,3.971844691767927e-05,2022-03-16
sUSD,SUSD,2.4161643857442183e-05,0.8798498122653317,0.5290269828291086,0.10762679055361979,0.00014586233728318038,3.8419583705296296e-05,2022-03-16
sETH,SETH,0.06629429848213175,0.9123904881101377,0.5560098119378577,0.1205962059620596,8.715622154365822e-05,3.778881096818014e-05,2022-03-16
Bounce,AUCTION,0.000317827939563112,0.9011264080100125,0.5429272281275551,0.11324041811846687,3.0051418473807087e-05,3.676023235370006e-05,2022-03-16
Augur,REP,0.0003258342922400363,0.904881101376721,0.5445625511038429,0.10511033681765386,0.00013644398410731545,3.5364271373717615e-05,2022-03-16
Verasity,VRA,5.091526927426477e-07,0.9411764705882353,0.5739983646770236,0.10975609756097558,0.0010167002060830323,3.4120259141146874e-05,2022-03-16
Neutrino System Base Token,NSBT,0.0008848232791380243,0.8986232790988735,0.6017988552739165,0.17557104142469993,6.3044652619829e-06,3.3856197387870164e-05,2022-03-16
Platypus Finance,PTP,0.00011694127239664767,0.937421777221527,0.48814390842191324,0.07839721254355399,5.055432058843973e-05,3.3198537168226515e-05,2022-03-16
Ampleforth,AMPL,2.71730757159812e-05,0.904881101376721,0.6475878986099755,0.15350367789392177,0.00016995816441902682,3.313628037187532e-05,2022-03-16
Wanchain,WAN,1.1487927233317905e-05,0.9036295369211514,0.5363859362224038,0.10336817653890822,0.00012600904283382466,3.2653892002747396e-05,2022-03-16
IDEX,IDEX,3.464979570845064e-06,0.8973717146433041,0.526573998364677,0.10452961672473865,0.00039651432228208144,3.248440872503367e-05,2022-03-16
Dopex Rebate Token,RDPX,0.002461346906248756,0.9511889862327909,0.5609157808667211,0.12988772744870303,6.03819257303925e-05,3.1937120558036985e-05,2022-03-16
Everipedia,IQ,2.1850401489473526e-07,0.8898623279098873,0.5535568274734259,0.11227255129694151,5.848756034540138e-05,3.0860247566241676e-05,2022-03-16
ZoidPay,ZPAY,7.510977765291374e-06,0.9274092615769712,0.5682747342600163,0.16995741385985286,3.4549427261101913e-06,3.081593122192727e-05,2022-03-16
Electroneum,ETN,1.2341092733701635e-07,0.902377972465582,0.5494685200327064,0.10472319008904372,3.0526986173918933e-06,3.050248103561206e-05,2022-03-16
KeeperDAO,ROOK,0.002623657510517312,0.8873591989987485,0.5461978740801308,0.10782036391792486,7.255307229755165e-06,2.7946480787900506e-05,2022-03-16
cUNI,CUNI,4.311008432048178e-06,0.8823529411764707,0.5347506132461161,0.10801393728222994,1.4132587158401531e-05,2.7305996856519935e-05,2022-03-16
Dvision Network,DVI,8.460167267652918e-06,0.8948685857321652,0.5650040883074406,0.07530003871467286,1.5430784105741554e-05,2.6002069287255444e-05,2022-03-16
AllianceBlock,ALBT,5.386940923452912e-06,0.9123904881101377,0.5895339329517579,0.11691831204026323,1.0259641274857808e-05,2.5569153112793805e-05,2022-03-16
Bonfida,FIDA,3.906129635747487e-05,0.9061326658322904,0.5339329517579721,0.08594657375145177,7.580592636828621e-05,2.5104276078440174e-05,2022-03-16
Adventure Gold,AGLD,2.668784222041003e-05,0.8785982478097623,0.6827473426001633,0.12698412698412695,0.0009879340217465048,2.487718284175816e-05,2022-03-16
Avalaunch,XAVA,9.170913062694681e-05,0.9173967459324155,0.5543744889615698,0.10375532326751837,1.225144349445736e-05,2.3993600759581444e-05,2022-03-16
HUNT,HUNT,1.8677583413846375e-05,0.8873591989987485,0.5641864268192968,0.10181958962446765,0.0012595871571625728,2.3328068235563946e-05,2022-03-16
Automata,ATA,8.924293106166743e-06,0.9198998748435545,0.5617334423548649,0.11478900503290744,0.00018155666892684686,2.2865158955143677e-05,2022-03-16
Banana,BANANA,0.0004539359350708253,0.9011264080100125,0.41291905151267366,0.24506387921022063,9.508005420144156e-06,2.273977553015248e-05,2022-03-16
chrono.tech,TIME,0.0028667594917984682,0.9098873591989988,0.5576451349141455,0.07955865272938442,5.09593781965453e-06,2.250185642523594e-05,2022-03-16
Celo Dollar,CUSD,2.424245949612956e-05,0.8848560700876096,0.5322976287816843,0.10820751064653501,1.3306799197137337e-05,2.213983866983479e-05,2022-03-16
CertiK,CTK,2.8628776202694707e-05,0.9011264080100125,0.5609157808667211,0.1157568718544328,0.00013629992603439393,2.209864856719839e-05,2022-03-16
Adshares,ADS,8.39453946978081e-05,0.8986232790988735,0.579721995094031,0.1716995741385985,2.1126894852972633e-05,2.199567588788827e-05,2022-03-16
DFI.money,YFII,0.049779861693862545,0.9086357947434294,0.5985282093213409,0.1281455671699574,0.00029126574621231847,2.0423003646032184e-05,2022-03-16
Gains Farm,GFARM2,0.05501698681156218,0.8973717146433041,0.5551921504497137,0.11498257839721251,2.304255998179136e-06,1.971224757483908e-05,2022-03-16
Gitcoin,GTC,0.0001375636959584224,0.9311639549436797,0.5772690106295992,0.10704607046070458,0.00022520448716662392,1.8754861189437027e-05,2022-03-16
Biswap,BSW,8.678303985586939e-06,0.904881101376721,0.5625511038430089,0.1368563685636856,8.93124149789904e-05,1.8366513932813658e-05,2022-03-16
Clover Finance,CLV,7.417982765865158e-06,0.9061326658322904,0.5363859362224038,0.1049167634533488,0.00014172178100392913,1.7803780121648547e-05,2022-03-16
SafePal,SFP,1.7784341333524184e-05,0.9148936170212766,0.5470155355682746,0.10046457607433215,0.0002553223076781172,1.6733196983781653e-05,2022-03-16
Enzyme,MLN,0.0013084321207716557,0.9061326658322904,0.5445625511038429,0.11691831204026323,0.00012422963392686581,1.6088023689884065e-05,2022-03-16
Crabada,CRA,2.2030692438291832e-05,0.9399249061326659,0.6148814390842191,0.11401471157568716,4.371917410767276e-05,1.6021983445236652e-05,2022-03-16
Covalent,CQT,7.4790008779332325e-06,0.9086357947434294,0.49632052330335236,0.07955865272938442,7.706342250853913e-05,1.584986747512879e-05,2022-03-16
Aergo,AERGO,5.253647282219511e-06,0.8948685857321652,0.5306623058053965,0.0809136662795199,0.00015463790078308116,1.5798486803988816e-05,2022-03-16
Nerve Finance,NRV,4.237282524048931e-07,0.8823529411764707,0.5053147996729355,0.0911730545876887,6.408828828518406e-07,1.5434292534904993e-05,2022-03-16
Swarm,BZZ,2.9114009698265878e-05,0.8973717146433041,0.5682747342600163,0.10646535036778937,2.5900453972896146e-05,1.5136489020664971e-05,2022-03-16
BENQI,QI,1.2037716667067418e-06,0.9261576971214018,0.5372035977105477,0.10356174990321329,0.00017003844408559259,1.4588051386406621e-05,2022-03-16
Somnium Space CUBEs,CUBE,0.00014314388115749087,0.9111389236545683,0.5731807031888797,0.13008130081300812,3.850886667488883e-06,1.374350093414961e-05,2022-03-16
Rai Reflex Index,RAI,7.351287454302794e-05,0.8823529411764707,0.5273916598528209,0.10859465737514515,1.7482619152757953e-05,1.3689463086447373e-05,2022-03-16
PEAKDEFI,PEAK,1.3685894337980666e-06,0.886107634543179,0.5339329517579721,0.07413859852884241,8.972152885921872e-07,1.3560006269063677e-05,2022-03-16
Propy,PRO,3.178279392390731e-05,0.9073842302878599,0.49632052330335236,0.07142857142857142,2.3810973268434044e-05,1.352360475425725e-05,2022-03-16
Aurory,AURY,0.00019457863168803485,0.8886107634543179,0.5298446443172525,0.10646535036778937,2.6362161304860862e-05,1.3522834147281382e-05,2022-03-16
mStable USD,MUSD,2.4245443682127322e-05,0.8823529411764707,0.5306623058053965,0.10801393728222994,3.57487029508439e-06,1.2212460798596692e-05,2022-03-16
bZx Protocol,BZRX,4.317680392612281e-06,0.9086357947434294,0.8773507767784137,0.2009291521486643,2.8739119508065805e-10,1.0845454280388028e-05,2022-03-16
ShapeShift FOX Token,FOX,6.627998373400514e-06,0.8986232790988735,0.5290269828291086,0.10704607046070458,1.0248387277308705e-05,1.057928946593303e-05,2022-03-16
SingularityNET,AGIX,2.041428815518423e-06,0.9136420525657072,0.525756336876533,0.10104529616724736,1.4984904865421821e-05,1.0499471077830846e-05,2022-03-16
Handshake,HNS,3.7914931900149045e-06,0.904881101376721,0.4840556009811937,0.08710801393728221,3.4028843570793644e-06,1.0279518197759647e-05,2022-03-16
Kin,KIN,9.981776328223942e-10,0.853566958698373,0.6050695012264922,0.10646535036778937,1.989228644393154e-05,1.0083593307106493e-05,2022-03-16
RIZON,ATOLO,8.652560630046891e-07,0.9386733416770964,0.5470155355682746,0.1049167634533488,5.716789104690938e-06,9.302490354956021e-06,2022-03-16
Vader Protocol,VADER,3.4892019243391225e-07,0.8322903629536922,0.44971381847914954,0.042779713511420805,2.556107345171441e-05,9.268912251327057e-06,2022-03-16
DeFi Pulse Index,DPI,0.0037695364103086304,0.9173967459324155,0.5625511038430089,0.1184668989547038,3.577045147371487e-06,9.00143044635478e-06,2022-03-16
Sovryn,SOV,8.321754445445134e-05,0.8886107634543179,0.5224856909239575,0.09427022841656986,7.021061829848882e-06,8.807125376719449e-06,2022-03-16
Badger DAO,BADGER,0.00017759545934304392,0.9111389236545683,0.5502861815208503,0.1068524970963995,7.121465784363277e-05,8.777548501619017e-06,2022-03-16
TempleDAO,TEMPLE,1.6175185753836293e-05,0.9073842302878599,0.525756336876533,0.10317460317460314,2.5768961713188972e-05,8.023156488257412e-06,2022-03-16
Wrapped NXM,WNXM,0.0006465736328125798,0.9148936170212766,0.5478331970564185,0.1089818041037553,6.842411523049823e-05,6.668499011269004e-06,2022-03-16
Hifi Finance,MFT,1.8332404368363728e-07,0.8948685857321652,0.4840556009811937,0.11807975222609365,0.0010037495648390056,6.39889739279289e-06,2022-03-16
Dock,DOCK,8.122698575136395e-07,0.9111389236545683,0.526573998364677,0.10801393728222994,5.593978993399714e-05,6.0282341487611615e-06,2022-03-16
Sifchain,EROWAN,2.210431563347191e-06,0.9136420525657072,0.508585445625511,0.10356174990321329,6.630858808078828e-05,5.865362885082849e-06,2022-03-16
Retreeb,TREEB,5.479280857660105e-06,0.9249061326658323,0.6402289452166802,0.12156407278358496,1.56302836512516e-05,5.61190406524664e-06,2022-03-16
Presearch,PRE,4.363510696268978e-06,0.9086357947434294,0.4938675388389206,0.10801393728222994,1.0336986616909247e-05,5.593636298541172e-06,2022-03-16
PlatonCoin,PLTC,1.5534847371405798e-05,0.8798498122653317,0.543744889615699,0.13240418118466896,4.8405135010477085e-06,4.922767514511871e-06,2022-03-16
Aave [OLD],LEND,3.2995877662835235e-05,0.9136420525657072,0.5936222403924775,0.11536972512582266,8.851597026286958e-08,4.809354270455149e-06,2022-03-16
ShareToken,SHR,1.7442632098147838e-07,0.8973717146433041,0.490596892886345,0.08130081300813005,3.829069101688165e-06,4.745725072048283e-06,2022-03-16
Circuits of Value,COVAL,9.283183732207732e-07,0.8798498122653317,0.5568274734260016,0.10065814943863721,1.0376996994698854e-05,4.173267180214465e-06,2022-03-16
Travala.com,AVA,3.226802741947848e-05,0.9036295369211514,0.5453802125919869,0.1178861788617886,6.823719875893497e-05,3.80538353358565e-06,2022-03-16
Redacted Cartel,BTRFLY,0.0027723815769098758,0.8923654568210263,0.5314799672935404,0.06852497096399533,1.0028312938733425e-05,3.7431228713131755e-06,2022-03-16
IRISnet,IRIS,1.351964030757059e-06,0.9086357947434294,0.5216680294358135,0.102787456445993,0.00010835593942678372,3.6640763788272783e-06,2022-03-16
ChainX,PCX,4.2943164322044224e-05,0.9486858573216521,0.668847097301717,0.12311265969802553,7.681819928280273e-06,3.556254545587087e-06,2022-03-16
Index Coop - ETH 2x Flexible Leverage Index,ETH2X-FLI,0.0016051524033134262,0.9424280350438048,0.5772690106295992,0.13104916763453345,4.047098043469626e-05,3.5425794933665423e-06,2022-03-16
cVault.finance,CORE,0.16421271957115938,0.9011264080100125,0.5535568274734259,0.10878823073945022,5.100770824736967e-06,3.5364159262000447e-06,2022-03-16
ThunderCore,TT,1.9093055881673586e-07,0.8886107634543179,0.525756336876533,0.11149825783972123,0.00023476717458712938,2.6957906726863276e-06,2022-03-16
OpenDAO,SOS,4.141006912879144e-11,0.918648310387985,0.5715453802125919,0.0905923344947735,0.0002482494291294916,2.300518262403589e-06,2022-03-16
Carry,CRE,1.8534822396049702e-07,0.8986232790988735,0.5094031071136549,0.10782036391792486,0.0002613398650455277,1.5185429006834558e-06,2022-03-16
ARPA Chain,ARPA,1.6623054062047894e-06,0.916145181476846,0.5494685200327064,0.10646535036778937,0.00025612011599210056,1.4459215693709155e-06,2022-03-16
GuildFi,GF,3.7362979122975764e-05,0.8873591989987485,0.5339329517579721,0.11595044521873785,0.00012597388272184994,7.734123460769485e-07,2022-03-16
EverRise,RISE,2.306635733031407e-08,0.8973717146433041,0.5944399018806213,0.11382113821138208,7.305052660639397e-06,7.345482394128622e-07,2022-03-16
SuperRare,RARE,1.1114928245272346e-05,0.9036295369211514,0.5519215044971381,0.11362756484707699,0.0002834451327345101,6.363680138539679e-07,2022-03-16
Oxygen,OXY,7.902973644688543e-06,0.8998748435544431,0.5290269828291086,0.12427409988385596,8.019750547937278e-06,0.0,2022-03-16
Bitcoin,BTC,0.9911228958152732,0.8823529411764707,0.5282093213409648,0.102787456445993,0.35343279449732123,1.0,2022-03-17
Ethereum,ETH,0.06852515947802021,0.886107634543179,0.5519215044971381,0.11459543166860238,0.23544344792643032,0.43686385208746137,2022-03-17
Tether,USDT,2.4261674742554178e-05,0.8811013767209012,0.5282093213409648,0.10801393728222994,0.7617403577508775,0.10327178398522935,2022-03-17
BNB,BNB,0.009452591110438174,0.8836045056320401,0.5412919051512673,0.10607820363917922,0.024602652934976037,0.08440000352452796,2022-03-17
USD Coin,USDC,2.4255342445436974e-05,0.8798498122653317,0.5282093213409648,0.10801393728222994,0.06161764723228628,0.06769266567532596,2022-03-17
XRP,XRP,1.933475939857319e-05,0.8886107634543179,0.5412919051512673,0.11536972512582266,0.06287993448582402,0.04932476526334858,2022-03-17
Terra,LUNA,0.002126293177556863,0.8811013767209012,0.5118560915780866,0.08517228029423149,0.02684672018954222,0.04148237181370277,2022-03-17
Solana,SOL,0.0021985929683969673,0.9011264080100125,0.5756336876533114,0.11343399148277192,0.033174935028368276,0.037634524950481016,2022-03-17
Cardano,ADA,2.034089105164001e-05,0.8836045056320401,0.5429272281275551,0.10549748354626401,0.013539943638485841,0.034569022430547665,2022-03-17
Avalanche,AVAX,0.001935596413797393,0.8836045056320401,0.5960752248569092,0.11324041811846687,0.02393893558753267,0.027340143201609254,2022-03-17
Polkadot,DOT,0.00045806041978318016,0.8823529411764707,0.5445625511038429,0.11885404568331392,0.011482035903322625,0.02654836129009896,2022-03-17
Binance USD,BUSD,2.4250465848806484e-05,0.8798498122653317,0.526573998364677,0.10782036391792486,0.06409936377223831,0.022869133378662667,2022-03-17
Dogecoin,DOGE,2.8349766618702356e-06,0.8823529411764707,0.5372035977105477,0.10065814943863721,0.006282950311343272,0.01990154940651972,2022-03-17
TerraUSD,UST,2.4261674742554178e-05,0.8811013767209012,0.5273916598528209,0.10840108401084009,0.009784564728887462,0.01946819446416745,2022-03-17
Shiba Inu,SHIB,5.423172859338041e-10,0.8785982478097623,0.526573998364677,0.09581881533101043,0.007523956652512498,0.01574445047688227,2022-03-17
Wrapped Bitcoin,WBTC,0.9902567540256788,0.8798498122653317,0.5282093213409648,0.10259388308168796,0.004437081715851867,0.014271898825754777,2022-03-17
Cronos,CRO,9.786431719422819e-06,0.8798498122653317,0.5314799672935404,0.10549748354626401,0.0011206300621945872,0.013075413408580738,2022-03-17
Polygon,MATIC,3.5422045140691085e-05,0.8923654568210263,0.5380212591986917,0.10201316298877272,0.010088503201290835,0.012841775262524968,2022-03-17
Dai,DAI,2.4261674742554178e-05,0.8811013767209012,0.5290269828291086,0.10801393728222994,0.0040296924762264685,0.012086533501624263,2022-03-17
Cosmos Hub,ATOM,0.0006909724976573419,0.8873591989987485,0.5183973834832378,0.09775454897406115,0.008709383331669297,0.010563343880824192,2022-03-17
Litecoin,LTC,0.0026843116974637087,0.8785982478097623,0.5372035977105477,0.11517615176151759,0.009338851588595973,0.009880352791857916,2022-03-17
Lido Staked Ether,STETH,0.0685268577952547,0.8873591989987485,0.552739165985282,0.11478900503290744,0.00012061363130638338,0.009313927496220707,2022-03-17
Near,NEAR,0.00026445225505028334,0.8848560700876096,0.5494685200327064,0.09581881533101043,0.006777311807626012,0.009131758172042027,2022-03-17
Chainlink,LINK,0.00035276475124423624,0.8848560700876096,0.5355682747342599,0.11517615176151759,0.009589471054374962,0.008665256754883452,2022-03-17
TRON,TRX,1.4790707701650838e-06,0.8823529411764707,0.5314799672935404,0.10840108401084009,0.007453711927006714,0.00790912568775979,2022-03-17
FTX Token,FTT,0.0010437372489375824,0.8823529411764707,0.5412919051512673,0.10878823073945022,0.001087738804455805,0.007540902925093265,2022-03-17
LEO Token,LEO,0.00015115023383441517,0.886107634543179,0.5641864268192968,0.1211769260549748,1.8499552465032554e-05,0.007441412594222902,2022-03-17
Bitcoin Cash,BCH,0.007221487497801934,0.8836045056320401,0.5331152902698282,0.10123886953155244,0.020584622897010338,0.007199174259113523,2022-03-17
OKB,OKB,0.0004847482620395946,0.8823529411764707,0.5682747342600163,0.1225319396051103,0.0029428577716749957,0.006614885150751693,2022-03-17
Algorand,ALGO,1.8334474809128e-05,0.8973717146433041,0.5560098119378577,0.10472319008904372,0.0023877360634497677,0.006372458153529113,2022-03-17
Stellar,XLM,4.626895437665009e-06,0.8848560700876096,0.5453802125919869,0.10975609756097558,0.003495458929663873,0.005953414149459715,2022-03-17
Uniswap,UNI,0.00022369264142230508,0.8836045056320401,0.5445625511038429,0.10859465737514515,0.0027366602679855957,0.005344221872821899,2022-03-17
Hedera,HBAR,5.008240441834392e-06,0.8823529411764707,0.5535568274734259,0.10201316298877272,0.0008757512743739822,0.0051777012168224236,2022-03-17
Axie Infinity,AXS,0.0012349192461926233,0.8886107634543179,0.5363859362224038,0.11653116531165308,0.003965729500858779,0.004775004574040378,2022-03-17
Decentraland,MANA,5.944110317146401e-05,0.8836045056320401,0.5363859362224038,0.10433604336043358,0.006655346919880777,0.004691707488216756,2022-03-17
The Sandbox,SAND,7.787997600316847e-05,0.886107634543179,0.5625511038430089,0.12408052651955088,0.01820017434718204,0.004647072881932679,2022-03-17
Internet Computer,ICP,0.00040832398648713524,0.8848560700876096,0.5560098119378577,0.10085172280294229,0.0024003457707066933,0.00459188242139749,2022-03-17
Ethereum Classic,ETC,0.0006577340032107167,0.886107634543179,0.5331152902698282,0.10104529616724736,0.004399301838950734,0.004584634776450567,2022-03-17
Elrond,EGLD,0.0038619733912149384,0.8773466833541927,0.5118560915780866,0.1314363143631436,0.002815003366675569,0.004438835582240701,2022-03-17
Monero,XMR,0.004545424769726931,0.8848560700876096,0.5200327064595257,0.10665892373209446,0.0028000827925599415,0.004282105705649829,2022-03-17
cETH,CETH,0.0013712698584481223,0.8823529411764707,0.570727718724448,0.11517615176151759,8.129477024041048e-08,0.004238472267309691,2022-03-17
VeChain,VET,1.1809056758247637e-06,0.886107634543179,0.5412919051512673,0.10840108401084009,0.0039014022895151983,0.004103327102421934,2022-03-17
Filecoin,FIL,0.00042870379330112445,0.8836045056320401,0.5478331970564185,0.0960123886953155,0.0033492012180434843,0.003975403609933277,2022-03-17
Fantom,FTM,2.959924319383705e-05,0.8773466833541927,0.5290269828291086,0.08730158730158727,0.011430759359167545,0.003914865165335672,2022-03-17
Klaytn,KLAY,2.668784222041003e-05,0.886107634543179,0.526573998364677,0.10181958962446765,0.0006910597284826096,0.0038293270899942113,2022-03-17
Osmosis,OSMO,0.0002263614256479465,0.8836045056320401,0.5224856909239575,0.09310878823073943,0.001060293618494167,0.0037946029352893523,2022-03-17
Waves,WAVES,0.0006982510000909095,0.8848560700876096,0.5339329517579721,0.10956252419667051,0.012581597601807933,0.003621072308606189,2022-03-17
Frax,FRAX,2.425053863383082e-05,0.8823529411764707,0.5282093213409648,0.10782036391792486,0.0002748983947645303,0.0036184051012668333,2022-03-17
Theta Network,THETA,6.963100657845859e-05,0.8848560700876096,0.543744889615699,0.09543166860240028,0.0017740444094032153,0.0036015932070121216,2022-03-17
Magic Internet Money,MIM,2.422765987451464e-05,0.8823529411764707,0.5290269828291086,0.10762679055361979,0.0009951984944251843,0.003501392913873069,2022-03-17
Tezos,XTZ,7.521119177752704e-05,0.8848560700876096,0.5421095666394112,0.102787456445993,0.0012869188020262384,0.003428440465113948,2022-03-17
The Graph,GRT,1.0039480987363184e-05,0.8961201501877347,0.47914963205233024,0.14537359659310875,0.003712711414657376,0.003211338118235299,2022-03-17
